Region,City,district,latitude,longitude
Makkah Area,Al Taif,Hadera  Dist.,21.4552406,40.5210397
Makkah Area,Al Taif,C37 Dist.,21.2201714,40.4654986
Makkah Area,Al Taif,C35 Dist.,21.3079838,40.4925988
Makkah Area,Al Taif,Al Jal  Dist.,21.2830231,40.4400818
Makkah Area,Al Taif,As Sarur Dist.,21.285796,40.4493811
Makkah Area,Al Taif,Al Naseem Dist.,21.2610323,40.4642143
Makkah Area,Al Taif,Al Markazia Dist.,21.2739425,40.4087887
Makkah Area,Al Taif,Ar Rayyan  Dist.,21.2825382,40.420757
Makkah Area,Al Taif,Shobra  Dist.,21.2828555,40.4156491
Makkah Area,Al Taif,Sharqia Dist.,21.281418,40.4176675
Makkah Area,Al Taif,Al Aqiq  Dist.,21.2872314,40.4095427
Makkah Area,Al Taif,Al Aziziyah Dist.,21.2837535,40.40219
Makkah Area,Al Taif,Sudayrah Dist.,21.36,40.85
Makkah Area,Makkah,Al Qararah And An Naqa Dist.,21.4308987,39.8270325
Makkah Area,Makkah,Asharai  Dist.,21.4947228,39.9401692
Makkah Area,Makkah,Ar Rashidiyah Dist.,21.4734951,39.9914256
Makkah Area,Makkah,Al Khadra Dist.,21.4586924,39.9350262
Makkah Area,Makkah,King Fahd Dist.,21.4108488,39.7542617
Makkah Area,Makkah,Al Ukayshiyah Dist.,21.361187,39.8121161
Makkah Area,Makkah,Waly Al Ahd Dist.,21.324714,39.683153
Makkah Area,Makkah,Al Andalus Dist.,21.4412487,39.820408
Makkah Area,Makkah,Ray Zakhir Dist.,21.4479453,39.8380056
Makkah Area,Makkah,At Tanim Dist.,21.4610855,39.8088157
Makkah Area,Makkah,Az Zahir Dist.,21.4443272,39.8008792
Makkah Area,Makkah,Shaib Amir And Shaib Ali Dist.,21.4282979,39.8297513
Makkah Area,Makkah,Ajyad Dist.,21.4215739,39.8366804
Makkah Area,Makkah,Al Hamra Umm Al Jud Dist.,21.4237714,39.7706882
Makkah Area,Makkah,Al Haram Dist.,21.4215739,39.8366804
Makkah Area,Makkah,Harat Al Bab And Ash Shamiyah Dist.,21.4255613,39.8182165
Makkah Area,Makkah,At Taysir Dist.,21.3831713,39.8689418
Makkah Area,Makkah,Jarwal Dist.,21.434775,39.8190496
Makkah Area,Makkah,Al Mashair Dist.,21.382182,39.8913011
Makkah Area,Makkah,Al Mursalat Dist.,21.4148802,39.8698094
Makkah Area,Makkah,Al Aziziyah Dist.,21.4194706,39.8582709
Makkah Area,Makkah,Al Jamiah Dist.,21.396293,39.8748825
Makkah Area,Makkah,Al Naseem Dist.,21.3724543,39.8780141
Makkah Area,Makkah,Az Zahra Dist.,21.4292868,39.8002973
Makkah Area,Makkah,Ad Diyafah Dist.,21.4376816,39.7977676
Makkah Area,Makkah,Al Bibyan Dist.,21.4368275,39.806745
Makkah Area,Makkah,Al Hujun Dist.,21.4367947,39.8180265
Makkah Area,Makkah,At Tandabawi Dist.,21.4024871,39.8193219
Makkah Area,Makkah,Ash Shubaikah Dist.,21.4169459,39.8199442
Makkah Area,Makkah,Al Hajlah Dist.,21.4129927,39.8230844
Makkah Area,Makkah,Al Mansur Dist.,21.4132844,39.8085861
Makkah Area,Makkah,Al Kakiyah Dist.,21.3781329,39.810377
Makkah Area,Makkah,Ash Shawqiyah Dist.,21.376805,39.7966473
Makkah Area,Makkah,Al Hijrah Dist.,21.3824225,39.8339362
Makkah Area,Makkah,Batha Quraysh Dist.,21.3611155,39.8261402
Makkah Area,Makkah,Sharai Al Mujahidin Dist.,21.5225454,39.9176484
Makkah Area,Makkah,Al Awali Dist.,21.370324,39.9005812
Makkah Area,Makkah,Al Mughams Dist.,21.4227262,39.7712591
Makkah Area,Makkah,At Tarwiyah Dist.,21.3388799,39.6834695
Makkah Area,Makkah,Ash Sharia Dist.,21.4947228,39.9401692
Makkah Area,Makkah,As Salam Dist.,21.4663169,39.9617218
Makkah Area,Makkah,Al Kawthar Dist.,21.4690164,39.9165135
Makkah Area,Makkah,Al Khansa Dist.,21.4462543,39.8468134
Makkah Area,Makkah,As Sulimaniyah Dist.,21.4336636,39.8312875
Makkah Area,Makkah,Al Jummayzah Dist.,21.4397338,39.8352296
Makkah Area,Makkah,Jabal An Nur Dist.,21.4525508,39.8594924
Makkah Area,Makkah,Al Hindawiyah Dist.,21.4283808,39.8032844
Makkah Area,Makkah,Ar Rusayfah Dist.,21.4117428,39.7821964
Makkah Area,Makkah,Jarham Dist.,21.4185337,39.8149691
Makkah Area,Makkah,Al Khalidiyah Dist.,21.4092803,39.8074017
Makkah Area,Makkah,Al Misfalah Dist.,21.404652,39.822354
Makkah Area,Makkah,At Taqwa Dist.,21.3970568,39.8148158
Makkah Area,Makkah,Kudy Dist.,21.3913051,39.8399016
Makkah Area,Makkah,Al Adl Dist.,21.4479389,39.8663174
Makkah Area,Makkah,Ar Rawdah Dist.,21.4290332,39.8579018
Makkah Area,Makkah,Al Maabdah Dist.,21.4353577,39.8472632
Makkah Area,Makkah,An Nuzhah Dist.,21.4236635,39.782156
Makkah Area,Makkah,Al Utaybiyah Dist.,21.4438149,39.8122707
Makkah Area,Makkah,Ar Rawabi Dist.,21.4064596,39.8326805
Makkah Area,Makkah,Al Umrah Al Jadidah Dist.,21.5423571,39.7959143
Makkah Area,Makkah,As Salamah Dist.,21.4579223,39.7217525
Makkah Area,Makkah,Al Buhayrat Dist.,21.4715198,39.7897852
Makkah Area,Makkah,An Nawwariyah Dist.,21.5582174,39.7872395
Makkah Area,Makkah,Ash Shuhada Dist.,21.4567817,39.807221
Makkah Area,Makkah,Wadi Jalil Dist.,21.4615238,39.8471445
Makkah Area,Makkah,Al Usaylah Dist.,21.4978296,39.8800076
Makkah Area,Makkah,Jaranah Dist.,21.501432,39.9555906
Makkah Area,Makkah,Al Biyah Dist.,21.4528929,40.014743
Hail Area,Hail,Salahuddin Al Sharqi Dist.,27.5258478,41.6647743
Hail Area,Hail,Al Turaifi Dist.,27.5376032,41.684548
Hail Area,Hail,Industrial Area,27.4860976,41.7504914
Hail Area,Hail,Az Zahra Dist.,27.5612127,41.7268036
Hail Area,Hail,Al Khuzama Dist.,27.5804343,41.7203853
Hail Area,Hail,Mughaydah Dist.,27.527353,41.7137366
Hail Area,Hail,Hadri Al Bilad Dist.,27.5404862,41.7808483
Hail Area,Hail,Al Khuraymi Dist.,27.5174478,41.7587531
Hail Area,Hail,Aja Dist.,27.5639169,41.6874306
Hail Area,Hail,Al Aziziyah Dist.,27.5355752,41.682724
Hail Area,Hail,Al Muzaabar Dist.,27.5312688,41.7086259
Hail Area,Hail,Barzan Dist.,27.5261409,41.702498
Hail Area,Hail,Al Mahattah Dist.,27.5119885,41.6934144
Hail Area,Hail,Samah Dist.,27.5183968,41.6983232
Hail Area,Hail,Labdah Dist.,27.5194469,41.704087
Hail Area,Hail,Az Zibarah Dist.,27.5119516,41.7054933
Hail Area,Hail,As Samra Dist.,27.5019305,41.7190737
Hail Area,Hail,As Suwayfilah Dist.,27.5511967,41.7469614
Hail Area,Hail,2 C Dist.,27.6387507,41.6901207
Hail Area,Hail,Al Badnah Dist.,27.4526031,41.7163249
Hail Area,Hail,Al Wusayta Dist.,27.4977153,41.6800943
Hail Area,Hail,Sababah Dist.,27.5292724,41.658159
Hail Area,Hail,Al Matar Dist.,27.5062343,41.68685
Hail Area,Hail,Al Buhayrah Dist.,27.495192,41.702113
Hail Area,Hail,Al Madaen Dist.,27.4019242,41.7245159
Hail Area,Hail,An Naqrah Qafar Dist.,27.4329492,41.652513
Hail Area,Hail,An Naqrah Dist.,27.4640202,41.6424775
Hail Area,Hail,Al Khamashiyah Dist.,27.474719,41.7131487
Hail Area,Hail,Hail International Airport,27.438322,41.690176
Hail Area,Hail,Al Laqitah Dist.,27.6439075,41.7067992
Hail Area,Hail,Dahiyat King Fahd Dist,27.644198,41.765623
Hail Area,Hail,As Suwayfilah Dist.,27.5511967,41.7469614
Hail Area,Hail,Al Muntazah Al Gharbi Dist.,27.5440821,41.6827337
Hail Area,Hail,Al Masif Dist.,27.5869824,41.6754402
Hail Area,Hail,Al Muntazah Ash Sharqi Dist.,27.546922,41.7127333
Hail Area,Hail,Al Wadi Dist.,27.4356003,41.6050962
Hail Area,Hail,Ar Rasf Dist.,27.5114102,41.7208243
Hail Area,Hail,Al Shifa Dist.,27.4557922,41.6334126
Hail Area,Hail,Al Badiyah Dist.,27.3845014,41.5593437
Hail Area,Hail,Al Wurud Dist.,27.533074,41.6647743
Hail Area,Hail,An Nasiyah Dist.,27.6211086,41.6919036
Hail Area,Hail,Qfaar Dist.,27.4049856,41.5762228
Al Qassim Area,Buraydah,Al Yarmouk Dist.,26.2393273,44.0075655
Al Qassim Area,Buraydah,Ar Rimal Dist.,26.2201033,43.9658382
Al Qassim Area,Buraydah,Al Marwah Dist.,26.2296843,44.0345693
Al Qassim Area,Buraydah,Al Khudar Dist.,26.2517784,43.9891868
Al Qassim Area,Buraydah,Al Lusayb Dist.,26.2688866,43.939656
Al Qassim Area,Buraydah,Al Nur Dist.,26.3493923,43.9680779
Al Qassim Area,Buraydah,Rawaq Dist.,26.2778112,44.0042811
Al Qassim Area,Buraydah,Al Qusayah Dist.,26.2526226,43.9675938
Al Qassim Area,Buraydah,Al Ghadir Dist.,26.2719711,44.0526398
Al Qassim Area,Buraydah,Al Muruj Dist.,26.2763632,43.9842662
Al Qassim Area,Buraydah,As Salmiya Dist.,26.2856738,43.994948
Al Qassim Area,Buraydah,Al Rawabi Dist.,26.3019458,44.0259026
Al Qassim Area,Buraydah,Huwailan Dist.,26.2921569,43.9452632
Al Qassim Area,Buraydah,As Sabbakh Dist.,26.3029159,43.9746265
Al Qassim Area,Buraydah,Wasit Dist.,26.3147636,43.955013
Al Qassim Area,Buraydah,Khudayra Dist.,26.3099714,44.0016755
Al Qassim Area,Buraydah,As Salam Dist.,26.310872,43.9912498
Al Qassim Area,Buraydah,Al Janub Dist.,26.3164938,43.9748686
Al Qassim Area,Buraydah,Al Khalij Dist.,26.305859,43.9710794
Al Qassim Area,Buraydah,Ad Dahi Dist.,26.3081536,44.0443844
Al Qassim Area,Buraydah,Khub Al Buraydi Dist.,26.3129447,43.9399903
Al Qassim Area,Buraydah,As Sadah Dist.,26.3203492,43.9836102
Al Qassim Area,Buraydah,Al Mawta Dist.,26.3183877,43.959927
Al Qassim Area,Buraydah,Al Uraymdi Dist.,26.2981577,43.9308785
Al Qassim Area,Buraydah,Al Hilal Dist.,26.3240542,43.9635379
Al Qassim Area,Buraydah,At Taalim Dist.,26.3246429,43.9806879
Al Qassim Area,Buraydah,Al Jardah Dist.,26.3256362,43.9725595
Al Qassim Area,Buraydah,As Salhiyah Dist.,26.3238976,43.9919333
Al Qassim Area,Buraydah,Al Muraydisiyyah Dist.,26.3245738,43.9178124
Al Qassim Area,Buraydah,Al Shorouq Dist.,26.3249359,44.0380107
Al Qassim Area,Buraydah,Khub Ath Thanyan Dist.,26.3310287,43.9266246
Al Qassim Area,Buraydah,Ash Shammas Dist.,26.3331663,43.9631551
Al Qassim Area,Buraydah,Al Qadisiyah Dist.,26.3339108,43.9518038
Al Qassim Area,Buraydah,As Safa Dist.,26.3307696,43.939471
Al Qassim Area,Buraydah,Al Khabib Dist.,26.3353521,43.9701081
Al Qassim Area,Buraydah,At Tashlih Dist.,26.284064,44.0784993
Al Qassim Area,Buraydah,Al Marqab Dist.,26.3423462,43.9565696
Al Qassim Area,Buraydah,Ar Rabie Dist.,26.3402677,43.9810355
Al Qassim Area,Buraydah,Ar Rafiah Dist.,26.3341639,43.9890916
Al Qassim Area,Buraydah,Az Zarqa Dist.,26.3425842,43.9272559
Al Qassim Area,Buraydah,Al Humar Dist.,26.3434975,43.904027
Al Qassim Area,Buraydah,Ash Shafaq Dist.,26.3396817,43.8638458
Al Qassim Area,Buraydah,Al Qaa Al Barid Dist.,26.3467076,44.0291539
Al Qassim Area,Buraydah,Al Manar Dist.,26.3584373,43.9299839
Al Qassim Area,Buraydah,Al Wusayta Dist.,26.3396004,44.04591
Al Qassim Area,Buraydah,Ar Rabwah Dist.,26.3599123,43.9724152
Al Qassim Area,Buraydah,Al Muntazah Dist.,26.3585263,43.9415685
Al Qassim Area,Buraydah,As Safra Dist.,26.3625026,43.9499222
Al Qassim Area,Buraydah,An Naqa Dist.,26.3627577,43.995762
Al Qassim Area,Buraydah,Al Fayziyah Dist.,26.3757727,43.9705877
Al Qassim Area,Buraydah,Al Nakhil Dist.,26.3662469,43.896975
Al Qassim Area,Buraydah,Ar Rawdah Dist.,26.3818964,43.918014
Al Qassim Area,Buraydah,An Nafl Dist.,26.3689575,44.0197069
Al Qassim Area,Buraydah,Al Iskan Dist.,26.3873689,43.9399024
Al Qassim Area,Buraydah,Al Akhdar Dist.,26.3829492,43.9660966
Al Qassim Area,Buraydah,Ash Shiqah Dist.,26.3786358,43.846281
Al Qassim Area,Buraydah,Ar Rabiyah Dist.,26.3909118,43.9985581
Al Qassim Area,Buraydah,Ar Rayyan Dist.,26.4033371,43.9150257
Al Qassim Area,Buraydah,An Nahdah Dist.,26.4048668,43.9293741
Al Qassim Area,Buraydah,Al Ufuq Dist.,26.3955489,43.9541166
Al Qassim Area,Buraydah,Al Wurud Dist.,26.4074352,43.9638482
Al Qassim Area,Buraydah,Al Khuzama Dist.,26.4125277,43.9844844
Al Qassim Area,Buraydah,Al Jazirah Dist.,26.4124963,43.8726345
Al Qassim Area,Buraydah,Al Rehab Dist.,26.4212351,43.8968371
Al Qassim Area,Buraydah,Al Hazm Dist.,26.4339559,43.9137095
Al Qassim Area,Buraydah,Al Farouq Dist.,26.4402507,43.946923
Al Qassim Area,Buraydah,Al Ujaybah Dist.,26.3271536,43.9664168
Al Qassim Area,Buraydah,Al Basatin Dist.,26.3151927,44.0145548
Al Qassim Area,Buraydah,Al Naseem Dist.,26.3273333,44.0050231
Eastern province,Al Hafouf,Az Zahrah Dist.,25.3262923,49.5831884
Eastern province,Al Hafouf,Al Marbidia Dist.,25.3543225,49.5827879
Eastern province,Al Hafouf,Al Quds Dist.,25.2966437,49.5258116
Eastern province,Al Hafouf,Al Jawharah Dist.,25.3169429,49.5482021
Eastern province,Al Hafouf,Al Wurud 2nd Dist.,25.2781403,49.5927562
Eastern province,Al Hafouf,Al Muhandisin Dist.,25.3037048,49.5370217
Eastern province,Al Hafouf,Ayn Musa Dist.,25.3677062,49.5984547
Eastern province,Al Hafouf,Al Wahah Dist.,25.3272233,49.6182862
Eastern province,Al Hafouf,As Suqur Dist.,25.2951557,49.5404706
Eastern province,Al Hafouf,Al Hada Dist.,25.2912076,49.5570661
Eastern province,Al Hafouf,Al Thulaythiyah Dist.,25.3589825,49.5817182
Eastern province,Al Hafouf,Al Muallimeen Dist.,25.3650627,49.5725634
Eastern province,Al Hafouf,Al Aziziyah 2nd Dist.,25.3421139,49.565958
Eastern province,Al Hafouf,Al Asimah Dist.,25.3063215,49.5515245
Eastern province,Al Hafouf,Al Omaraa Dist.,25.2950887,49.572137
Eastern province,Al Hafouf,Al Nakhil Dist.,25.3575234,49.642776
Eastern province,Al Hafouf,Al Hamra 3rd Dist.,25.3074205,49.5617538
Eastern province,Al Hafouf,Al Mirqab Dist.,25.3503145,49.5828233
Eastern province,Al Hafouf,Ar Rabiyah Dist.,25.2957762,49.5898781
Eastern province,Al Hafouf,Al Hizam Al Akhdar Dist.,25.3167971,49.6387525
Eastern province,Al Hafouf,Al Jamiyin Dist.,25.3244014,49.587196
Eastern province,Al Hafouf,Ar Rawdah Dist.,25.3530992,49.6067353
Eastern province,Al Hafouf,Ghirnatah Dist.,25.3321478,49.5436288
Eastern province,Al Hafouf,As Sahafah Dist.,25.3526745,49.6462877
Eastern province,Al Hafouf,Um Khraisan Dist.,25.3847538,49.5861742
Eastern province,Al Hafouf,Al Olaya Dist.,25.358884,49.5941253
Eastern province,Al Hafouf,Al Hamra 2nd Dist.,25.3130538,49.5673834
Eastern province,Al Hafouf,Al Badriyah Dist.,25.3163052,49.5209286
Eastern province,Al Hafouf,As Sunaidah Dist.,25.3556423,49.5773903
Eastern province,Al Hafouf,Al Wurud 3rd Dist.,25.2749154,49.5509794
Eastern province,Al Hafouf,Al Busairah Dist.,25.370964,49.6046555
Eastern province,Al Hafouf,Al Muruj Southern Dist.,25.361616,49.6559184
Eastern province,Al Hafouf,Al Muhammadiyah Dist.,25.3724388,49.5621748
Eastern province,Al Hafouf,Ladhah Dist.,25.3490796,49.5895483
Eastern province,Al Hafouf,Ar Ruwaida Dist.,25.351048,49.612521
Eastern province,Al Hafouf,Government Departments Complex 2nd  Dist.,25.322148,49.5585886
Eastern province,Al Hafouf,Al Mazrooa 2nd Dist.,25.338347,49.6182453
Eastern province,Al Hafouf,Ar Rabwah Dist.,25.3378932,49.5330829
Eastern province,Al Hafouf,Ar Rafiah Dist.,25.3631485,49.5773273
Eastern province,Al Hafouf,Al Hawra Dist.,25.3510565,49.6126187
Eastern province,Al Hafouf,Ar Ruqaiqah Dist.,25.3498301,49.5771891
Eastern province,Al Hafouf,Al Mazrooa 1st Dist.,25.342731,49.6098094
Eastern province,Al Hafouf,Ash Shihabiyah Dist.,25.3638886,49.6058672
Eastern province,Al Hafouf,Juba Dist.,25.3466556,49.5834206
Eastern province,Al Hafouf,As Sulaimaniyah Dist.,25.3784859,49.6002961
Eastern province,Al Hafouf,Al Hamra 1st Dist.,25.3122648,49.5789746
Eastern province,Al Hafouf,Al Aziziyah 1st Dist.,25.3301064,49.5729835
Eastern province,Al Hafouf,Mansubi Al Taleem 1st Dist.,25.3065133,49.5940865
Eastern province,Al Hafouf,King Faisal University 1st Dist.,25.341878,49.6008607
Eastern province,Al Hafouf,Al Matar Dist.,25.3570608,49.5903177
Eastern province,Al Hafouf,Hajr Dist.,25.3157661,49.6243127
Eastern province,Al Hafouf,Munifah Dist.,25.3498301,49.5771891
Eastern province,Al Hafouf,Alghawbia Agricultural Area,25.3314367,49.6603345
Eastern province,Al Hafouf,Al Bandariyah Dist.,25.3341692,49.573916
Eastern province,Al Hafouf,Al Uwaimiriyah Dist.,25.3563646,49.5865752
Eastern province,Al Hafouf,An Nayfiyah Dist.,25.3319958,49.5536722
Eastern province,Al Hafouf,Al Naseem Dist.,25.3298859,49.609854
Eastern province,Al Hafouf,Al Doha Dist.,25.2952997,49.6530785
Eastern province,Al Hafouf,Al Muthalath Dist.,25.3532968,49.5967333
Eastern province,Al Hafouf,King Faisal University 3rd Dist.,25.3135451,49.6087672
Eastern province,Al Hafouf,Ar Rayyan Dist.,25.3285039,49.6328272
Eastern province,Al Hafouf,Al Wasitah Dist.,25.3616069,49.582219
Eastern province,Al Hafouf,Al Salmaniyah 2nd Dist.,25.3784859,49.6002961
Eastern province,Al Hafouf,Al Shagaibiyah Dist.,25.3685941,49.5803682
Eastern province,Al Hafouf,Al Iskan 1st Dist.,25.3210784,49.5963868
Eastern province,Al Hafouf,As Suwaidirah Dist.,25.3709174,49.6293097
Eastern province,Al Hafouf,Al Salmaniyah 3rd Dist.,25.3484909,49.5523078
Eastern province,Al Hafouf,Al Mazruiyah Dist.,25.3381797,49.6130233
Eastern province,Al Hafouf,Al Khalidiyah Dist.,25.3365654,49.5878477
Eastern province,Al Hafouf,Al Salmaniyah 4th Dist.,25.348007,49.5382688
Eastern province,Al Hafouf,Mansubi Al Taleem 2nd Dist.,25.2973796,49.6021593
Eastern province,Al Hafouf,Al Wurud 1st Dist.,25.2802902,49.6181447
Eastern province,Al Hafouf,Al Faisaliyah 2nd Dist.,25.3916527,49.603077
Eastern province,Al Hafouf,An Nasriyah Dist.,25.3768894,49.5948569
Eastern province,Al Hafouf,Al Luwaymi Dist.,25.3812192,49.6254415
Eastern province,Al Hafouf,Al Khudud Dist.,25.3839941,49.6069803
Eastern province,Al Hafouf,Al Majidiyah Dist.,25.326154,49.5237762
Eastern province,Al Hafouf,Sports City,25.3079082,49.6147098
Eastern province,Al Hafouf,Al Muruj Northern Dist.,25.3709924,49.6638975
Eastern province,Al Hafouf,King Fahd Dist.,25.3554579,49.6332438
Eastern province,Al Hafouf,At Taawun Dist.,25.3846492,49.5927769
Eastern province,Al Hafouf,Al Danah Dist.,25.288573,49.6062347
Eastern province,Al Hafouf,Al Fardus Dist.,25.3733717,49.6440846
Eastern province,Al Hafouf,As Saifa Dist.,25.3838602,49.5739425
Eastern province,Al Hafouf,Al Hufayrah Dist.,25.3553838,49.5637258
Eastern province,Al Hafouf,Al Salmaniyah 1st Dist.,25.3655742,49.5513331
Eastern province,Al Hafouf,As Salhiyah Dist.,25.3687534,49.5945565
Eastern province,Al Hafouf,Al Mubarakiyah Dist.,25.3696745,49.6137845
Eastern province,Al Hafouf,Imam Muhammed Ibn Saud Islamic University,25.2991785,49.5116085
Eastern province,Al Hafouf,Al Faisaliyah 1st Dist.,25.3902408,49.5935009
Eastern province,Al Hafouf,Ar Refah Southern Dist.,25.3727385,49.5878492
Eastern province,Al Hafouf,King Faisal University 2nd Dist.,25.3267669,49.6031925
Eastern province,Al Hafouf,Al Iskan 2nd Dist.,25.2859141,49.5909053
Eastern province,Al Hafouf,Al Ahsa Airport,25.2969097,49.4961093
Eastern province,Al Hafouf,Al Talayah Dist.,25.3660214,49.5857381
Eastern province,Al Hafouf,Al Naathel Dist.,25.3759672,49.5827532
Eastern province,Al Hafouf,Al Koot Dist.,25.3795894,49.5875362
Eastern province,Al Hafouf,Ar Refah Northern Dist.,25.3784875,49.5903973
Eastern province,Al Hafouf,Az Zahra Dist.,25.3537989,49.6587231
Eastern province,Al Hafouf,Al Aseelah Dist.,25.3658865,49.5889317
Eastern province,Dammam,Al Khalidiyah Ash Shamaliyah Dist.,26.4104127,50.1456981
Eastern province,Dammam,1st Industrial Dist.,26.3979752,50.139516
Eastern province,Dammam,Al Fanar Dist.,26.4049851,50.1959908
Eastern province,Dammam,Al Athir Dist.,26.4367416,50.0607492
Eastern province,Dammam,Al Jalawiyah Dist.,26.4361172,50.0727542
Eastern province,Dammam,Al Nakhil Dist.,26.4345188,50.0464963
Eastern province,Dammam,Al Qazaz Dist.,26.4360813,50.0949694
Eastern province,Dammam,Al Badiyah Dist.,26.4329024,50.0964462
Eastern province,Dammam,Ad Dawasir Dist.,26.4457598,50.1012853
Eastern province,Dammam,Ad Dabab Dist.,26.4325765,50.0461296
Eastern province,Dammam,Al Anud Dist.,26.4478875,50.0705546
Eastern province,Dammam,Ash Shati Al Gharbi Dist.,26.4749444,50.1169935
Eastern province,Dammam,Al Manar Dist.,26.3706334,50.0367607
Eastern province,Dammam,An Nur Dist.,26.4336569,50.0336658
Eastern province,Dammam,As Salam Dist.,26.4522824,50.1046608
Eastern province,Dammam,Az Zuhur Dist.,26.456129,50.0920752
Eastern province,Dammam,Al Muraikabat Dist.,26.411557,50.1038408
Eastern province,Dammam,An Nahdah Dist.,26.3777319,50.1481374
Eastern province,Dammam,Dahiyat Al Malik Fahd Dist.,26.4135893,50.001125
Eastern province,Dammam,As Saif Dist.,26.3841951,50.2053587
Eastern province,Dammam,As Sinaiyah Dist.,26.4516938,50.0219097
Eastern province,Dammam,Uhud Dist.,26.413333,50.0407401
Eastern province,Dammam,Badr Dist.,26.4044007,50.0232268
Eastern province,Dammam,Al Khalij Dist.,26.4452769,50.0919874
Eastern province,Dammam,Ar Rawdah Dist.,26.4016312,50.0815576
Eastern province,Dammam,Taibah Dist.,26.3592377,50.0438144
Eastern province,Dammam,Al Jamiyin Dist.,26.394435,50.097845
Eastern province,Dammam,Ar Rayyan Dist.,26.4096148,50.0933662
Eastern province,Dammam,Al Qadisiyah Dist.,26.42087,50.07075
Eastern province,Dammam,Prince Muhammed Ibn Saud Dist.,26.4334814,50.1118311
Eastern province,Dammam,Ghirnatah Dist.,26.4247037,50.0794761
Eastern province,Dammam,Al Adamah Dist.,26.4328776,50.1045699
Eastern province,Dammam,At Tubayshi Dist.,26.4310801,50.1189966
Eastern province,Dammam,Al Firdaws Dist.,26.3776331,50.1183327
Eastern province,Dammam,Ar Rabiyah Dist.,26.4629072,50.0344304
Eastern province,Dammam,Ad Danah Dist.,26.4657741,50.0433283
Eastern province,Dammam,Al Mazruiyah Dist.,26.4386933,50.1249994
Eastern province,Dammam,As Safa Dist.,26.3858568,50.1824868
Eastern province,Dammam,Al Muntazah Dist.,26.384069,50.123824
Eastern province,Dammam,An Nuzhah Dist.,26.3872185,50.1088207
Eastern province,Dammam,Qasr Al Khalij Dist.,26.3644812,50.1385083
Eastern province,Dammam,2nd Industrial City,26.2502021,49.9857523
Eastern province,Dammam,King Fahd International Airport,26.4765499,49.7965219
Eastern province,Dammam,Al Kuthriah Dist.,26.4479518,50.0474069
Eastern province,Dammam,Madinat Al Ummal Dist.,26.4230893,50.1098301
Eastern province,Dammam,Al Amamrah Dist.,26.4449583,50.1113241
Eastern province,Dammam,Al Badi Dist.,26.4514194,50.1127031
Eastern province,Dammam,Ash Shati Ash Sharqi Dist.,26.478145,50.1325441
Eastern province,Dammam,Al Fayha Dist.,26.4381138,50.0385343
Eastern province,Dammam,Al Itisalat Dist.,26.4133291,50.0821758
Eastern province,Dammam,Ibn Khaldun Dist.,26.4205917,50.0965592
Eastern province,Dammam,As Suq Dist.,26.4396561,50.1014184
Eastern province,Dammam,Ash Shifa Dist.,26.4073754,50.1179003
Eastern province,Dammam,Ar Rabie Dist.,26.4410902,50.1106308
Eastern province,Dammam,Al Hamra Dist.,26.471399,50.0923526
Eastern province,Dammam,Al Buhayrah Dist.,26.4703883,50.0627857
Eastern province,Dammam,Al Jawharah Dist.,26.4625855,50.078924
Eastern province,Dammam,Al Hussam Dist.,26.3710813,50.176765
Eastern province,Dammam,King Abdul Aziz Seaport Dist.,26.4416988,50.185698
Eastern province,Dammam,Al Naseem Dist.,26.4456842,50.1615179
Eastern province,Dammam,Ar Rakah Ash Shamaliyah Dist.,26.3687798,50.1942869
Eastern province,Dammam,An Nawras Dist.,26.4059952,50.184819
Eastern province,Dammam,Al Faisaliyah Dist.,26.393687,50.0714033
Eastern province,Dammam,Al Muhammadiyah Dist.,26.4596167,50.0553981
Eastern province,Dammam,Al Aziziyah Dist.,26.4574263,50.0717643
Eastern province,Dammam,Al Wahah Dist.,26.38088,50.1004303
Eastern province,Dammam,Al Basatin Dist.,26.389616,50.1272901
Eastern province,Dammam,Al Iskan Dist.,26.4199992,50.1159655
Eastern province,Dammam,King Faisal University,26.3952031,50.1943053
Eastern province,Dammam,Al Khalidiyah Al Janubiyah Dist.,26.4032701,50.1635731
Eastern province,Dammam,Ash Shulah Dist.,26.3514743,50.0995754
Eastern province,Dammam,Al Anwar Dist.,26.4307652,50.016583
Eastern province,Dammam,Al Amal Dist.,26.3439661,50.0234527
Eastern province,Dammam,Ash Sharq Dist.,26.3668566,49.9697092
Eastern province,Dammam,Al Hadabah Dist.,26.3447989,49.941152
Eastern province,Dammam,Al Matar Dist.,26.380508,49.9443549
Eastern province,Dammam,Al Amanah Dist.,26.3833898,49.9737462
Eastern province,Dammam,Al Fursan Dist.,26.3584472,49.9664597
Eastern province,Dammam,Al Maha Dist.,26.4766761,49.9288652
Eastern province,Dammam,An Nada Dist.,26.380109,50.0809608
Eastern province,Dammam,3rd Industrial City,26.2502021,49.9857523
